date,he,nevp,pace,pacw,pge,sce,sdge,vea,iso,npsolar,spsolar,zpsolar,solar,npwind,spwind,wind
2019-05-03,20,4470,4901,2253,12678,12242,2433,65,27493,152,278,112,542,472,1880,2352
2019-05-03,21,4475,4945,2245,12916,12378,2449,63,27881,0,1,0,1,591,1873,2464
2019-05-03,22,4258,4755,2197,12487,12000,2346,57,26967,0,0,0,0,690,1917,2607
2019-05-03,23,3982,4494,2040,11675,11210,2176,52,25190,0,0,0,0,753,1986,2739
2019-05-03,24,3716,4288,1877,10861,10413,1988,47,23386,0,0,0,0,780,2039,2819
2019-05-04,1,3541,4186,1769,9900,9681,1892,44,21613,0,0,0,0,749,2355,3104
2019-05-04,2,3366,4125,1706,9373,9305,1803,42,20618,0,0,0,0,749,2358,3107
2019-05-04,3,3248,4113,1667,9103,9006,1740,41,19985,0,0,0,0,753,2316,3069
2019-05-04,4,3177,4136,1663,8994,8863,1708,41,19701,0,0,0,0,748,2234,2982
2019-05-04,5,3158,4207,1689,9076,8892,1719,43,19824,0,0,0,0,725,2117,2842
2019-05-04,6,3169,4288,1772,9481,9003,1760,45,20385,0,0,0,0,666,1989,2655
2019-05-04,7,3160,4405,1854,9706,9061,1792,47,20702,157,846,128,1131,567,1850,2417
2019-05-04,8,3291,4554,1978,9861,9145,1809,49,20959,671,3304,628,4603,444,1625,2069
2019-05-04,9,3501,4640,2064,9740,9301,1780,50,20960,1143,5614,1227,7984,328,1339,1667
2019-05-04,10,3686,4673,2115,9460,9321,1684,51,20612,1330,6734,1573,9637,242,1072,1314
2019-05-04,11,3870,4688,2129,9219,9310,1545,54,20226,1395,7207,1726,10328,193,867,1060
2019-05-04,12,4044,4670,2100,9036,9272,1492,57,19958,1420,7394,1789,10603,184,798,982
2019-05-04,13,4195,4653,2073,8937,9299,1472,61,19872,1419,7418,1796,10633,218,879,1097
2019-05-04,14,4344,4672,2047,9014,9372,1485,64,20041,1403,7405,1804,10612,294,1101,1395
2019-05-04,15,4492,4717,2052,9236,9578,1530,67,20520,1368,7253,1793,10414,409,1407,1816
2019-05-04,16,4625,4814,2064,9696,9838,1611,69,21324,1328,6864,1721,9913,533,1692,2225
2019-05-04,17,4733,4896,2102,10257,10195,1747,72,22368,1292,6163,1575,9030,632,1910,2542
2019-05-04,18,4715,4854,2160,10831,10641,1941,70,23581,1135,4610,1233,6978,706,2018,2724
2019-05-04,19,4628,4809,2138,11364,10954,2123,67,24605,663,2088,612,3363,790,1994,2784
2019-05-04,20,4559,4893,2125,11766,11278,2329,64,25534,151,308,115,574,870,1909,2779
2019-05-04,21,4551,4897,2130,12087,11550,2355,62,26150,0,1,0,1,941,1884,2825
2019-05-04,22,4340,4693,2075,11808,11230,2257,57,25447,0,0,0,0,986,1958,2944
2019-05-04,23,4074,4445,1914,11152,10598,2116,52,24013,0,0,0,0,1011,2057,3068
2019-05-04,24,3818,4229,1763,10402,9855,1948,47,22349,0,0,0,0,1014,2114,3128
2019-05-05,1,3634,4100,1676,9820,9274,1861,44,21096,0,0,0,0,1024,2076,3100
2019-05-05,2,3469,4030,1610,9446,8905,1776,42,20264,0,0,0,0,992,2013,3005
2019-05-05,3,3336,4002,1568,9179,8608,1710,41,19633,0,0,0,0,981,1952,2933
2019-05-05,4,3259,4012,1561,9011,8501,1681,41,19328,0,0,0,0,982,1900,2882
2019-05-05,5,3217,4049,1579,8980,8479,1683,42,19279,0,0,0,0,985,1837,2822
2019-05-05,6,3233,4072,1634,9095,8525,1712,43,19471,0,0,0,0,968,1773,2741
2019-05-05,7,3135,4164,1695,9209,8436,1716,45,19503,158,827,131,1116,932,1671,2603
2019-05-05,8,3257,4313,1803,9302,8443,1738,47,19626,663,3234,631,4528,883,1482,2365
2019-05-05,9,3444,4395,1912,9197,8464,1755,49,19561,1120,5509,1209,7838,826,1265,2091
2019-05-05,10,3633,4471,1999,9018,8464,1575,50,19203,1293,6620,1535,9448,775,1149,1924
2019-05-05,11,3808,4494,1996,8753,8424,1486,52,18809,1350,7110,1662,10122,738,1181,1919
2019-05-05,12,3997,4539,1983,8470,8423,1421,55,18463,1373,7322,1653,10348,727,1352,2079
2019-05-05,13,4152,4552,1982,8312,8461,1385,57,18310,1368,7353,1616,10337,744,1585,2329
2019-05-05,14,4284,4621,1976,8329,8527,1437,59,18444,1337,7307,1580,10224,795,1783,2578
2019-05-05,15,4413,4703,2008,8399,8706,1475,61,18735,1278,7096,1487,9861,867,1913,2780
2019-05-05,16,4526,4832,2046,8667,8970,1601,64,19399,1227,6647,1421,9295,937,1967,2904
2019-05-05,17,4601,4949,2129,8980,9373,1800,64,20315,1135,5888,1285,8308,990,1957,2947
2019-05-05,18,4618,4885,2142,9776,9810,1990,63,21735,878,4331,945,6154,1018,1900,2918
2019-05-05,19,4534,4851,2160,10535,10298,2128,60,23114,467,1947,453,2867,1032,1840,2872
2019-05-05,20,4494,4929,2152,11165,10707,2276,57,24298,109,297,84,490,1010,1798,2808
2019-05-05,21,4512,4908,2177,11647,11181,2370,56,25347,0,1,0,1,986,1752,2738
2019-05-05,22,4314,4634,2105,11354,10780,2257,53,24539,0,0,0,0,977,1709,2686
2019-05-05,23,4006,4358,1909,10663,10128,2077,49,23011,0,0,0,0,957,1681,2638
2019-05-05,24,3723,4170,1739,9949,9464,1907,45,21461,0,0,0,0,885,1660,2545
2019-05-06,1,3522,4116,1654,9171,9378,1822,44,20516,0,0,0,0,997,1628,2625
2019-05-06,2,3371,4068,1599,8863,9067,1761,42,19835,0,0,0,0,837,1608,2445
2019-05-06,3,3265,4061,1575,8682,8948,1712,42,19485,0,0,0,0,684,1593,2277
2019-05-06,4,3204,4127,1587,8666,8921,1694,42,19425,0,0,0,0,566,1593,2159
2019-05-06,5,3218,4321,1661,8921,9197,1744,44,20007,0,0,0,0,486,1617,2103
2019-05-06,6,3324,4625,1861,9519,9804,1885,48,21356,0,0,0,0,417,1337,1754
2019-05-06,7,3391,4924,2137,10393,10476,2048,51,23068,122,719,66,907,350,1625,1975
2019-05-06,8,3550,5058,2317,10987,10937,2147,54,24222,538,2820,356,3714,299,1582,1881
2019-05-06,9,3690,5138,2337,10947,11107,2146,57,24353,940,5039,744,6723,263,1558,1821
2019-05-06,10,3818,5198,2357,10617,11123,2103,58,23997,1113,6259,1026,8398,224,1560,1784
2019-05-06,11,3917,5228,2363,10216,11104,2022,57,23496,1171,6741,1170,9082,190,1590,1780
2019-05-06,12,4011,5235,2362,9905,11090,1951,56,23099,1197,6801,1213,9211,182,1639,1821
2019-05-06,13,4109,5291,2383,9648,10875,1911,56,22587,1217,6729,1260,9206,197,1717,1914
2019-05-06,14,4190,5332,2393,9665,10824,1919,56,22557,1213,6548,1252,9013,236,1826,2062
2019-05-06,15,4248,5390,2421,9751,10820,1958,56,22684,1188,6075,1169,8432,314,1962,2276
2019-05-06,16,4310,5448,2433,10073,10879,2022,56,23133,1150,5630,1096,7876,437,2112,2549
2019-05-06,17,4366,5466,2449,10541,11023,2128,56,23851,1069,4926,984,6979,557,2232,2789
2019-05-06,18,4346,5361,2497,11219,11345,2244,57,24969,859,3576,779,5214,633,2309,2942
2019-05-06,19,4314,5256,2460,11823,11603,2325,57,25909,468,1542,402,2412,672,2359,3031
2019-05-06,20,4313,5289,2426,12213,12090,2460,58,26924,106,204,76,386,681,2389,3070
2019-05-06,21,4355,5221,2418,12555,12359,2541,58,27614,0,1,0,1,683,2442,3125
2019-05-06,22,4155,4882,2318,12127,11867,2392,54,26541,0,0,0,0,654,2540,3194
2019-05-06,23,3835,4567,2094,11217,11060,2165,50,24589,0,0,0,0,615,2637,3252
2019-05-06,24,3556,4341,1902,10432,10261,1974,46,22812,0,0,0,0,593,2726,3319
2019-05-07,1,3430,4215,1804,9749,9743,1862,44,21503,0,0,0,0,740,2714,3454
2019-05-07,2,3280,4143,1733,9402,9351,1783,43,20678,0,0,0,0,658,2703,3361
2019-05-07,3,3190,4124,1689,9189,9107,1735,42,20173,0,0,0,0,566,2699,3265
2019-05-07,4,3155,4178,1686,9139,8962,1718,43,19960,0,0,0,0,470,2701,3171
2019-05-07,5,3184,4364,1747,9350,9197,1762,45,20453,0,0,0,0,393,2675,3068
2019-05-07,6,3250,4660,1935,9918,9805,1900,49,21771,0,0,0,0,334,2606,2940
2019-05-07,7,3351,4943,2201,10712,10452,2078,53,23395,167,774,112,1053,280,2468,2748
2019-05-07,8,3494,5059,2367,11225,10915,2177,55,24478,689,3044,575,4308,229,2246,2475
2019-05-07,9,3618,5113,2379,11131,11074,2156,56,24514,1138,5304,1156,7598,174,2046,2220
2019-05-07,10,3745,5157,2393,10724,10989,2094,55,23960,1307,6514,1509,9330,125,1944,2069
2019-05-07,11,3853,5181,2386,10358,10922,2007,56,23440,1358,7040,1672,10070,102,1943,2045
2019-05-07,12,3958,5170,2399,10072,10877,1908,56,23011,1380,7241,1753,10374,102,2070,2172
2019-05-07,13,4057,5180,2426,9868,10845,1852,58,22720,1383,7256,1768,10407,122,2345,2467
2019-05-07,14,4183,5167,2439,9927,10870,1861,59,22815,1382,7195,1765,10342,182,2670,2852
2019-05-07,15,4300,5157,2462,10026,10974,1908,61,23065,1378,7004,1756,10138,308,2923,3231
2019-05-07,16,4441,5209,2473,10331,11070,1970,62,23531,1351,6632,1704,9687,515,3072,3587
2019-05-07,17,4513,5247,2520,10693,11143,2087,64,24087,1287,5958,1556,8801,742,3135,3877
2019-05-07,18,4545,5164,2486,11314,11301,2205,63,24983,1099,4426,1207,6732,899,3108,4007
2019-05-07,19,4503,5140,2481,11904,11501,2286,62,25852,643,1983,597,3223,975,3017,3992
2019-05-07,20,4507,5221,2458,12281,11948,2428,60,26817,153,291,114,558,1002,2931,3933
2019-05-07,21,4542,5220,2446,12614,12285,2517,60,27579,0,1,0,1,1009,2911,3920
2019-05-07,22,4320,4945,2348,12209,11880,2373,56,26621,0,0,0,0,1002,2954,3956
2019-05-07,23,3996,4627,2129,11262,11076,2155,50,24646,0,0,0,0,982,2992,3974
2019-05-07,24,3687,4398,1934,10444,10298,1966,46,22859,0,0,0,0,970,3003,3973
2019-05-08,1,3496,4215,1812,9989,9624,1867,44,21622,0,0,0,0,936,3093,4029
2019-05-08,2,3347,4150,1736,9594,9233,1793,43,20762,0,0,0,0,922,3077,3999
2019-05-08,3,3236,4146,1687,9380,8968,1749,43,20238,0,0,0,0,856,3040,3896
2019-05-08,4,3183,4213,1682,9308,8889,1728,43,20068,0,0,0,0,734,2976,3710
2019-05-08,5,3202,4406,1740,9481,9080,1760,45,20464,0,0,0,0,594,2888,3482
2019-05-08,6,3284,4699,1929,10058,9651,1885,49,21742,0,0,0,0,476,2772,3248
2019-05-08,7,3417,4972,2195,10793,10398,2049,53,23392,183,791,128,1102,382,2588,2970
2019-05-08,8,3578,5071,2362,11303,10818,2183,56,24464,733,3081,621,4435,301,2299,2600
2019-05-08,9,3714,5095,2382,11247,10929,2223,56,24556,1204,5358,1213,7775,227,1931,2158
2019-05-08,10,3836,5115,2397,10909,10888,2201,56,24152,1369,6529,1561,9459,164,1552,1716
2019-05-08,11,3966,5125,2400,10587,10764,2146,58,23651,1414,7018,1722,10154,121,1266,1387
2019-05-08,12,4090,5102,2408,10408,10581,2101,61,23245,1432,7204,1795,10431,103,1152,1255
2019-05-08,13,4204,5110,2432,10277,10567,2075,64,23079,1432,7178,1803,10413,105,1230,1335
2019-05-08,14,4339,5107,2449,10465,10657,2070,67,23353,1426,7118,1798,10342,137,1493,1630
2019-05-08,15,4467,5104,2487,10726,10737,2070,69,23699,1412,6931,1787,10130,236,1898,2134
2019-05-08,16,4598,5125,2512,11153,10896,2097,71,24317,1375,6508,1706,9589,435,2341,2776
2019-05-08,17,4698,5132,2516,11578,11070,2138,73,24960,1321,5792,1546,8659,675,2683,3358
2019-05-08,18,4742,5111,2524,12179,11320,2234,72,25905,1153,4307,1206,6666,843,2816,3659
2019-05-08,19,4660,5088,2502,12712,11632,2301,69,26815,689,1962,609,3260,923,2772,3695
2019-05-08,20,4633,5165,2467,12972,12096,2440,66,27674,167,303,120,590,972,2632,3604
2019-05-08,21,4658,5177,2458,13250,12548,2501,64,28463,0,1,0,1,1007,2511,3518
2019-05-08,22,4432,4921,2370,12785,12100,2371,59,27416,0,0,0,0,1019,2484,3503
2019-05-08,23,4115,4611,2148,11745,11143,2167,53,25208,0,0,0,0,1024,2445,3469
2019-05-08,24,3808,4388,1948,10872,10273,1970,48,23262,0,0,0,0,1029,2330,3359
2019-05-09,1,3523,4243,1816,10187,9836,1855,45,22020,0,0,0,0,1043,2204,3247
2019-05-09,2,3369,4186,1743,9790,9421,1778,44,21130,0,0,0,0,1013,2012,3025
2019-05-09,3,3277,4186,1694,9500,9073,1734,43,20447,0,0,0,0,961,1813,2774
2019-05-09,4,3233,4257,1681,9353,8964,1717,43,20175,0,0,0,0,902,1618,2520
2019-05-09,5,3260,4448,1737,9532,9170,1750,45,20593,0,0,0,0,828,1420,2248
2019-05-09,6,3376,4742,1918,10104,9749,1874,49,21872,0,0,0,0,751,1213,1964
2019-05-09,7,3465,5010,2183,10982,10433,2054,52,23618,171,671,88,930,699,982,1681
2019-05-09,8,3589,5099,2342,11434,10990,2170,55,24753,693,2525,469,3687,667,746,1413
2019-05-09,9,3668,5109,2371,11402,11189,2186,56,24935,1151,4321,994,6466,665,562,1227
2019-05-09,10,3748,5116,2392,11076,11208,2172,59,24611,1322,5315,1374,8011,687,442,1129
2019-05-09,11,3794,5111,2397,10785,11217,2143,62,24302,1368,5826,1576,8770,706,392,1098
2019-05-09,12,3821,5076,2404,10635,11171,2112,64,24076,1379,6024,1676,9079,721,420,1141
2019-05-09,13,3854,5074,2427,10492,11122,2070,66,23846,1374,6018,1701,9093,752,503,1255
2019-05-09,14,3909,5064,2438,10625,11150,2071,68,24011,1347,5913,1686,8946,815,616,1431
2019-05-09,15,3954,5053,2447,10869,11244,2081,69,24360,1282,5593,1628,8503,882,778,1660
2019-05-09,16,4012,5069,2434,11220,11294,2109,71,24795,1214,5149,1532,7895,932,1010,1942
2019-05-09,17,4034,5068,2467,11582,11468,2151,71,25376,1089,4443,1343,6875,958,1254,2212
2019-05-09,18,4027,5047,2441,12053,11600,2198,70,26019,800,3118,960,4878,954,1421,2375
2019-05-09,19,3987,5029,2431,12593,11766,2272,67,26794,413,1358,450,2221,933,1485,2418
2019-05-09,20,4019,5111,2413,12866,12062,2420,65,27508,99,203,86,388,892,1477,2369
2019-05-09,21,4128,5130,2402,13124,12522,2478,64,28283,0,0,0,0,945,1450,2395
2019-05-09,22,3984,4884,2323,12688,12003,2340,60,27187,0,0,0,0,1046,1436,2482
2019-05-09,23,3705,4585,2136,11691,11141,2152,54,25133,0,0,0,0,1061,1426,2487
2019-05-09,24,3468,4377,1947,10814,10328,1967,49,23253,0,0,0,0,1046,1405,2451
2019-05-10,1,3353,4260,1821,10136,9821,1861,46,21961,0,0,0,0,1044,1349,2393
2019-05-10,2,3230,4205,1747,9744,9409,1784,45,21079,0,0,0,0,994,1231,2225
2019-05-10,3,3143,4204,1703,9538,9149,1732,44,20560,0,0,0,0,928,1116,2044
2019-05-10,4,3110,4268,1699,9412,9064,1720,44,20336,0,0,0,0,854,1026,1880
2019-05-10,5,3138,4445,1758,9608,9244,1754,46,20745,0,0,0,0,793,963,1756
2019-05-10,6,3201,4706,1936,10167,9816,1871,48,21997,0,2,0,2,720,915,1635
2019-05-10,7,3297,4965,2180,10906,10539,2055,51,23650,92,433,29,554,624,852,1476
2019-05-10,8,3420,5069,2349,11352,11043,2176,54,24724,373,1722,202,2297,525,760,1285
2019-05-10,9,3500,5083,2370,11295,11203,2196,57,24848,622,3192,488,4302,404,678,1082
2019-05-10,10,3566,5080,2393,10935,11284,2187,59,24560,759,4176,743,5678,293,626,919
2019-05-10,11,3605,5056,2393,10659,11404,2170,60,24390,839,4655,875,6369,232,605,837
2019-05-10,12,3627,5003,2388,10492,11505,2145,59,24297,896,4811,920,6627,207,608,815
2019-05-10,13,3687,4990,2395,10269,11511,2134,59,24069,947,4852,992,6791,203,607,810
2019-05-10,14,3772,4972,2403,10251,11589,2129,58,24124,968,4667,980,6615,224,601,825
2019-05-10,15,3845,4945,2420,10409,11558,2131,58,24252,1005,4296,877,6178,275,621,896
2019-05-10,16,3913,4934,2436,10625,11459,2126,58,24364,1015,3917,794,5726,396,680,1076
2019-05-10,17,3980,4916,2445,11032,11401,2136,59,24725,957,3306,667,4930,581,762,1343
2019-05-10,18,4024,4878,2486,11447,11314,2176,60,25093,796,2255,496,3547,747,819,1566
2019-05-10,19,3943,4862,2436,12021,11480,2250,60,25907,460,928,256,1644,852,828,1680
2019-05-10,20,3946,4915,2373,12230,11904,2401,60,26691,112,116,48,276,924,812,1736
2019-05-10,21,4017,4975,2348,12547,12231,2419,60,27354,0,0,0,0,971,775,1746
2019-05-10,22,3877,4796,2284,12234,11852,2301,57,26542,0,0,0,0,985,705,1690
2019-05-10,23,3683,4534,2105,11446,11112,2148,54,24856,0,0,0,0,976,626,1602
2019-05-10,24,3478,4320,1924,10625,10338,1980,50,23089,0,0,0,0,939,554,1493
2019-05-11,1,3301,4170,1839,10297,9796,1864,46,22104,0,0,0,0,1023,503,1526
2019-05-11,2,3164,4109,1763,9863,9382,1777,44,21166,0,0,0,0,979,462,1441
2019-05-11,3,3081,4101,1704,9625,9079,1719,43,20565,0,0,0,0,927,407,1334
2019-05-11,4,3030,4124,1677,9450,8929,1695,43,20214,0,0,0,0,864,343,1207
2019-05-11,5,3022,4193,1689,9434,8979,1710,44,20264,0,0,0,0,783,294,1077
2019-05-11,6,3011,4253,1752,9731,9247,1759,45,20879,0,1,0,1,692,272,964
2019-05-11,7,2996,4369,1825,9882,9262,1799,47,21087,196,678,134,1008,589,235,824
2019-05-11,8,3090,4525,1946,9971,9440,1891,49,21449,759,2604,623,3986,471,170,641
2019-05-11,9,3249,4604,2087,9962,9615,1934,51,21656,1213,4567,1204,6984,338,119,457
2019-05-11,10,3396,4632,2154,9750,9743,1920,52,21556,1375,5702,1543,8620,247,125,372
2019-05-11,11,3515,4636,2167,9503,9759,1853,52,21252,1422,6171,1687,9280,191,203,394
2019-05-11,12,3632,4610,2193,9350,9719,1775,53,20980,1438,6245,1754,9437,178,281,459
2019-05-11,13,3737,4583,2225,9219,9692,1719,54,20766,1440,6202,1763,9405,231,278,509
2019-05-11,14,3846,4580,2261,9282,9743,1686,55,20857,1437,6012,1752,9201,312,222,534
2019-05-11,15,3966,4621,2315,9541,9829,1699,57,21220,1433,5628,1697,8758,424,197,621
2019-05-11,16,4098,4702,2372,9936,9949,1747,59,21788,1414,5163,1607,8184,543,306,849
2019-05-11,17,4225,4783,2456,10419,10181,1858,61,22616,1369,4465,1452,7286,649,516,1165
2019-05-11,18,4273,4787,2461,11021,10281,1984,61,23444,1191,3198,1097,5486,740,717,1457
2019-05-11,19,4212,4784,2459,11526,10536,2120,60,24339,707,1423,546,2676,823,820,1643
2019-05-11,20,4153,4829,2410,11832,10836,2279,59,25104,169,222,110,501,907,875,1782
2019-05-11,21,4189,4863,2359,12163,11324,2328,59,25970,0,1,0,1,976,977,1953
2019-05-11,22,4031,4677,2273,11885,11043,2246,56,25327,0,0,0,0,1006,1086,2092
2019-05-11,23,3752,4432,2079,11158,10492,2098,51,23899,0,0,0,0,1007,1161,2168
2019-05-11,24,3528,4216,1892,10434,9893,1946,47,22421,0,0,0,0,984,1184,2168
2019-05-12,1,3443,4143,1756,9942,9458,1872,43,21415,0,0,0,0,1035,1302,2337
2019-05-12,2,3267,4077,1679,9526,9035,1780,42,20482,0,0,0,0,1006,1300,2306
2019-05-12,3,3141,4050,1620,9222,8737,1718,41,19819,0,0,0,0,963,1323,2286
2019-05-12,4,3059,4058,1595,9058,8554,1687,41,19439,0,0,0,0,884,1341,2225
2019-05-12,5,3033,4098,1594,9030,8505,1689,42,19365,0,0,0,0,765,1314,2079
2019-05-12,6,3006,4107,1626,9141,8591,1718,44,19593,0,3,0,3,615,1257,1872
2019-05-12,7,2993,4199,1683,9204,8531,1716,45,19596,201,881,162,1244,463,1136,1599
2019-05-12,8,3120,4359,1813,9248,8420,1744,48,19556,771,3201,690,4662,341,894,1235
2019-05-12,9,3318,4437,1939,9178,8558,1759,49,19639,1219,5332,1259,7810,270,600,870
2019-05-12,10,3509,4512,1995,8927,8711,1696,51,19480,1373,6435,1571,9379,256,346,602
2019-05-12,11,3722,4537,2009,8715,8701,1580,53,19145,1419,6946,1713,10078,277,200,477
2019-05-12,12,3916,4585,2062,8607,8711,1488,56,18958,1436,7154,1784,10374,312,165,477
2019-05-12,13,4083,4604,2108,8609,8793,1469,60,19028,1438,7134,1793,10365,353,200,553
2019-05-12,14,4247,4684,2150,8795,9014,1486,63,19453,1436,7052,1788,10276,413,300,713
2019-05-12,15,4417,4780,2196,9106,9333,1515,65,20114,1435,6872,1767,10074,516,519,1035
2019-05-12,16,4567,4921,2247,9620,9644,1621,68,21050,1417,6501,1693,9611,653,882,1535
2019-05-12,17,4729,5034,2329,10244,10076,1759,71,22253,1373,5825,1543,8741,789,1295,2084
2019-05-12,18,4794,5035,2367,10980,10504,1999,70,23654,1209,4337,1204,6750,896,1637,2533
2019-05-12,19,4723,5005,2374,11540,10743,2207,69,24660,728,2002,617,3347,971,1846,2817
2019-05-12,20,4666,5045,2333,11803,11066,2329,67,25365,178,327,128,633,1023,1964,2987
2019-05-12,21,4660,5029,2293,12236,11503,2411,64,26314,0,1,0,1,1060,2071,3131
2019-05-12,22,4452,4745,2226,11998,11197,2286,59,25640,0,0,0,0,1077,2188,3265
2019-05-12,23,4120,4436,2032,11116,10485,2111,53,23865,0,0,0,0,1084,2293,3377
2019-05-12,24,3822,4230,1831,10287,9788,1924,48,22148,0,0,0,0,1087,2368,3455
2019-05-13,1,3597,4249,1691,9727,9515,1859,45,21247,0,0,0,0,1092,2388,3480
2019-05-13,2,3422,4202,1624,9351,9209,1790,43,20493,0,0,0,0,1069,2337,3406
2019-05-13,3,3291,4183,1585,9151,9009,1739,42,20042,0,0,0,0,1040,2267,3307
2019-05-13,4,3228,4238,1580,9112,8967,1726,42,19948,0,0,0,0,1010,2185,3195
2019-05-13,5,3233,4417,1642,9345,9230,1774,44,20493,0,0,0,0,970,2086,3056
2019-05-13,6,3276,4686,1820,9924,9867,1915,47,21851,0,3,0,3,929,1991,2920
2019-05-13,7,3438,4981,2086,10778,10495,2070,50,23491,195,955,145,1295,891,1899,2790
2019-05-13,8,3622,5158,2274,11443,11082,2177,53,24855,749,3415,642,4806,847,1728,2575
2019-05-13,9,3815,5277,2336,11413,11328,2194,57,25090,1196,5563,1197,7956,804,1467,2271
2019-05-13,10,4013,5366,2367,11145,11437,2152,59,24892,1355,6593,1528,9476,776,1191,1967
2019-05-13,11,4246,5427,2392,10922,11678,1963,62,24725,1402,7058,1683,10143,763,1015,1778
2019-05-13,12,4443,5481,2403,10747,11849,1876,66,24637,1421,7238,1757,10416,767,1017,1784
2019-05-13,13,4633,5572,2433,10652,12061,1853,70,24735,1417,7221,1771,10409,774,1232,2006
2019-05-13,14,4848,5665,2456,10862,12371,1873,73,25278,1406,7138,1767,10311,778,1610,2388
2019-05-13,15,5065,5754,2469,11152,12534,1943,75,25804,1390,6935,1751,10076,787,2006,2793
2019-05-13,16,5248,5821,2470,11596,12722,2049,77,26544,1358,6504,1675,9537,805,2313,3118
2019-05-13,17,5375,5865,2483,12047,12956,2172,78,27355,1300,5787,1513,8600,823,2519,3342
2019-05-13,18,5358,5765,2531,12557,12943,2293,77,27969,1130,4345,1180,6655,836,2601,3437
2019-05-13,19,5256,5659,2492,12897,12870,2456,74,28393,689,2059,616,3364,857,2537,3394
2019-05-13,20,5143,5604,2461,13071,12940,2553,70,28734,174,351,131,656,910,2385,3295
2019-05-13,21,5095,5537,2443,13307,13282,2614,67,29370,0,1,0,1,968,2254,3222
2019-05-13,22,4811,5172,2358,12835,12654,2454,61,28105,0,0,0,0,989,2220,3209
2019-05-13,23,4432,4780,2145,11767,11629,2201,55,25750,0,0,0,0,992,2260,3252
2019-05-13,24,4094,4515,1940,10850,10701,2004,50,23704,0,0,0,0,982,2290,3272
2019-05-14,1,3832,4438,1771,10157,9866,1883,48,22051,0,0,0,0,1029,2308,3337
2019-05-14,2,3652,4357,1691,9702,9411,1794,46,21050,0,0,0,0,1017,2299,3316
2019-05-14,3,3530,4320,1644,9412,9158,1735,45,20448,0,0,0,0,990,2226,3216
2019-05-14,4,3448,4352,1630,9323,9050,1719,44,20232,0,0,0,0,958,2080,3038
2019-05-14,5,3454,4519,1681,9525,9234,1750,45,20650,0,0,0,0,919,1877,2796
2019-05-14,6,3518,4772,1849,10092,9794,1872,48,21902,0,4,0,4,870,1672,2542
2019-05-14,7,3617,5057,2130,10989,10469,2035,51,23633,196,999,152,1347,694,1473,2167
2019-05-14,8,3818,5237,2295,11733,11033,2118,54,25038,731,3501,664,4896,607,1230,1837
2019-05-14,9,4009,5363,2329,11593,11289,2086,57,25123,1139,5629,1209,7977,559,987,1546
2019-05-14,10,4189,5460,2348,11319,11427,2010,62,24915,1282,6657,1526,9465,516,790,1306
2019-05-14,11,4388,5534,2354,11053,11637,1919,66,24770,1333,7127,1679,10139,486,689,1175
2019-05-14,12,4577,5596,2367,10800,11844,1851,69,24660,1343,7286,1748,10377,472,710,1182
2019-05-14,13,4764,5699,2370,10620,12041,1843,73,24675,1320,7275,1758,10353,460,828,1288
2019-05-14,14,4947,5801,2359,10766,12422,1873,76,25234,1262,7233,1740,10235,454,999,1453
2019-05-14,15,5099,5902,2338,10912,12704,1931,78,25721,1182,7064,1672,9918,455,1169,1624
2019-05-14,16,5233,5968,2322,11145,13088,2011,80,26421,1117,6607,1547,9271,444,1330,1774
2019-05-14,17,5316,5982,2312,11560,13438,2134,81,27311,1003,5864,1365,8232,427,1483,1910
2019-05-14,18,5259,5884,2322,12014,13469,2272,79,27931,741,4398,1027,6166,404,1596,2000
2019-05-14,19,5158,5778,2342,12574,13291,2363,77,28400,388,2090,519,2997,369,1649,2018
2019-05-14,20,5050,5715,2341,12910,13275,2525,73,28878,96,371,110,577,415,1642,2057
2019-05-14,21,5038,5657,2354,13177,13552,2586,70,29481,0,1,0,1,402,1594,1996
2019-05-14,22,4779,5299,2314,12761,12967,2439,64,28327,0,1,0,1,408,1570,1978
