date,he,node,dalmp,dacon,daloss,rtlmp,rtcon,rtloss
2018-02-02,7,TH_NP15_GEN,37.44,0,-0.81,41.36,0,0.09
2018-02-02,8,TH_NP15_GEN,37.29,0,-0.63,45.64,0,0.67
2018-02-02,9,TH_NP15_GEN,26.84,-1.07,-0.28,33.2,9.02,0.44
2018-02-02,10,TH_NP15_GEN,20.19,-2.79,0.08,18.43,0.38,0.32
2018-02-02,11,TH_NP15_GEN,18.71,-4.83,0.08,15.47,0,0.5
2018-02-02,12,TH_NP15_GEN,16.06,-5.97,0.19,13.41,0,0.36
2018-02-02,13,TH_NP15_GEN,14.17,-5.74,0.1,11.89,-2.27,0.35
2018-02-02,14,TH_NP15_GEN,16.01,-6.98,0.14,16.07,-5.63,0.6
2018-02-02,15,TH_NP15_GEN,17.15,-5.22,0.17,16.95,-2.68,0.52
2018-02-02,16,TH_NP15_GEN,23.24,-3.52,-0.11,21.2,-3.08,0.51
2018-02-02,17,TH_NP15_GEN,33.06,-2.96,-0.69,28.22,-2.14,0.12
2018-02-02,18,TH_NP15_GEN,40.78,-4.58,-1.25,26.84,-2.63,-0.24
2018-02-02,19,TH_NP15_GEN,45.78,-1.31,-1.34,30.05,-3.27,-0.36
2018-02-02,20,TH_NP15_GEN,37.14,-2.63,-1.04,36.72,-0.78,-0.07
2018-02-02,21,TH_NP15_GEN,37.01,-2.09,-0.97,29.72,-1.12,-0.04
2018-02-02,22,TH_NP15_GEN,34.99,0,-0.72,35.09,0,0.23
2018-02-02,23,TH_NP15_GEN,30.46,0,-0.43,34.26,2.05,0.2
2018-02-02,24,TH_NP15_GEN,27.29,0,-0.45,23.15,0,0.06
2018-02-03,1,TH_NP15_GEN,24.6,0,-0.5,19.91,0,-0.08
2018-02-03,2,TH_NP15_GEN,24.42,0,-0.47,17.7,0,-0.16
2018-02-03,3,TH_NP15_GEN,23.91,0,-0.42,16.27,0,-0.14
